feed_version,feed_start_date,feed_end_date,fare_id,price,currency_type,payment_method,transfers,agency_id,transfer_duration,versao_modelo
2026-01-26,2026-01-26,2026-02-01,EXEC_C_SC,24.85,BRL,0,0.0,22005,,f7495a359559836032529b2d93bc4eff1a079265
2026-01-26,2026-01-26,2026-02-01,EXEC_C_SC_TP,20.0,BRL,0,0.0,22005,,f7495a359559836032529b2d93bc4eff1a079265
2026-01-26,2026-01-26,2026-02-01,BUC_IS,5.0,BRL,0,1.0,22002,,f7495a359559836032529b2d93bc4eff1a079265
2026-01-26,2026-01-26,2026-02-01,BUC_IN,5.0,BRL,0,1.0,22003,,f7495a359559836032529b2d93bc4eff1a079265
2026-01-26,2026-01-26,2026-02-01,BUC_TC,5.0,BRL,0,1.0,22004,,f7495a359559836032529b2d93bc4eff1a079265
2026-01-26,2026-01-26,2026-02-01,BUC_SC,5.0,BRL,0,1.0,22005,,f7495a359559836032529b2d93bc4eff1a079265
2025-07-16,2025-07-16,2025-10-03,BRT_Exec,15.0,BRL,1,,20001,,117a336a322996dccaeda55ed7b3f9061400c0ac
2025-07-16,2025-07-16,2025-10-03,BRT,4.7,BRL,1,,20001,,117a336a322996dccaeda55ed7b3f9061400c0ac
2025-07-16,2025-07-16,2025-10-03,EXEC_C_IS,24.85,BRL,0,0.0,22002,,117a336a322996dccaeda55ed7b3f9061400c0ac
2025-07-16,2025-07-16,2025-10-03,EXEC_A_IS,16.6,BRL,0,0.0,22002,,117a336a322996dccaeda55ed7b3f9061400c0ac
2025-07-16,2025-07-16,2025-10-03,EXEC_A_IS_TP,13.0,BRL,0,0.0,22002,,117a336a322996dccaeda55ed7b3f9061400c0ac
2025-07-16,2025-07-16,2025-10-03,EXEC_B_IN_TP,17.0,BRL,0,0.0,22003,,117a336a322996dccaeda55ed7b3f9061400c0ac
2025-07-16,2025-07-16,2025-10-03,EXEC_B_IN,21.65,BRL,0,0.0,22003,,117a336a322996dccaeda55ed7b3f9061400c0ac
2025-07-16,2025-07-16,2025-10-03,EXEC_A_IN,16.6,BRL,0,0.0,22003,,117a336a322996dccaeda55ed7b3f9061400c0ac
2025-07-16,2025-07-16,2025-10-03,EXEC_A_IN_TP,10.0,BRL,0,0.0,22003,,117a336a322996dccaeda55ed7b3f9061400c0ac
2025-07-16,2025-07-16,2025-10-03,EXEC_B_TC_TP,17.0,BRL,0,0.0,22004,,117a336a322996dccaeda55ed7b3f9061400c0ac
2025-07-16,2025-07-16,2025-10-03,EXEC_B_TC,21.65,BRL,0,0.0,22004,,117a336a322996dccaeda55ed7b3f9061400c0ac
2025-07-16,2025-07-16,2025-10-03,EXEC_C_TC_TP,20.0,BRL,0,0.0,22004,,117a336a322996dccaeda55ed7b3f9061400c0ac
2025-07-16,2025-07-16,2025-10-03,EXEC_C_TC,24.85,BRL,0,0.0,22004,,117a336a322996dccaeda55ed7b3f9061400c0ac
2025-07-16,2025-07-16,2025-10-03,EXEC_D_TC_TP,23.0,BRL,0,0.0,22004,,117a336a322996dccaeda55ed7b3f9061400c0ac
2025-07-16,2025-07-16,2025-10-03,EXEC_C_SC,24.85,BRL,0,0.0,22005,,117a336a322996dccaeda55ed7b3f9061400c0ac
2025-07-16,2025-07-16,2025-10-03,EXEC_C_SC_TP,20.0,BRL,0,0.0,22005,,117a336a322996dccaeda55ed7b3f9061400c0ac
2025-07-16,2025-07-16,2025-10-03,EXEC_D_SC_TP,23.0,BRL,0,0.0,22005,,117a336a322996dccaeda55ed7b3f9061400c0ac
2025-07-16,2025-07-16,2025-10-03,BUC_IS,4.7,BRL,0,1.0,22002,,117a336a322996dccaeda55ed7b3f9061400c0ac
2025-07-16,2025-07-16,2025-10-03,BUC_IN,4.7,BRL,0,1.0,22003,,117a336a322996dccaeda55ed7b3f9061400c0ac
2025-07-16,2025-07-16,2025-10-03,BUC_TC,4.7,BRL,0,1.0,22004,,117a336a322996dccaeda55ed7b3f9061400c0ac
2025-07-16,2025-07-16,2025-10-03,BUC_SC,4.7,BRL,0,1.0,22005,,117a336a322996dccaeda55ed7b3f9061400c0ac
2024-08-19,2024-08-19,2024-08-31,BRT_Exec,15.0,BRL,1,,20001,,43b43fa561a2ae17398e297665179228b77f64aa
2024-08-19,2024-08-19,2024-08-31,BRT,4.3,BRL,1,,20001,,43b43fa561a2ae17398e297665179228b77f64aa
2024-08-19,2024-08-19,2024-08-31,EXEC_C_TC,24.85,BRL,0,0.0,22004,,43b43fa561a2ae17398e297665179228b77f64aa
2024-08-19,2024-08-19,2024-08-31,EXEC_C_IS,24.85,BRL,0,0.0,22002,,43b43fa561a2ae17398e297665179228b77f64aa
2024-08-19,2024-08-19,2024-08-31,EXEC_B_IN,21.65,BRL,0,0.0,22003,,43b43fa561a2ae17398e297665179228b77f64aa
2024-08-19,2024-08-19,2024-08-31,EXEC_B_TC,21.65,BRL,0,0.0,22004,,43b43fa561a2ae17398e297665179228b77f64aa
2024-08-19,2024-08-19,2024-08-31,EXEC_A_IN,16.6,BRL,0,0.0,22003,,43b43fa561a2ae17398e297665179228b77f64aa
2024-08-19,2024-08-19,2024-08-31,EXEC_C_SC,24.85,BRL,0,0.0,22005,,43b43fa561a2ae17398e297665179228b77f64aa
2024-08-19,2024-08-19,2024-08-31,BUC_SC,4.3,BRL,0,1.0,22005,,43b43fa561a2ae17398e297665179228b77f64aa
2024-08-19,2024-08-19,2024-08-31,BUC_TC,4.3,BRL,0,1.0,22004,,43b43fa561a2ae17398e297665179228b77f64aa
2024-08-19,2024-08-19,2024-08-31,BUC_IS,4.3,BRL,0,1.0,22002,,43b43fa561a2ae17398e297665179228b77f64aa
2024-08-19,2024-08-19,2024-08-31,BUC_IN,4.3,BRL,0,1.0,22003,,43b43fa561a2ae17398e297665179228b77f64aa
2023-12-16,2023-12-16,2023-12-20,BRT,4.3,BRL,1,,20001,,201d79faee763526a030ff998bebea9782efe961
2023-12-16,2023-12-16,2023-12-20,BUC_IN,4.3,BRL,0,1.0,22003,,201d79faee763526a030ff998bebea9782efe961
2023-12-16,2023-12-16,2023-12-20,BUC_IS,4.3,BRL,0,1.0,22002,,201d79faee763526a030ff998bebea9782efe961
2023-12-16,2023-12-16,2023-12-20,BUC_SC,4.3,BRL,0,1.0,22005,,201d79faee763526a030ff998bebea9782efe961
2023-12-16,2023-12-16,2023-12-20,BUC_TC,4.3,BRL,0,1.0,22004,,201d79faee763526a030ff998bebea9782efe961
2023-12-16,2023-12-16,2023-12-20,EXEC_A_IN,13.35,BRL,0,0.0,22003,,201d79faee763526a030ff998bebea9782efe961
2023-12-16,2023-12-16,2023-12-20,EXEC_B_IN,17.35,BRL,0,0.0,22003,,201d79faee763526a030ff998bebea9782efe961
2023-12-16,2023-12-16,2023-12-20,EXEC_B_TC,17.35,BRL,0,0.0,22004,,201d79faee763526a030ff998bebea9782efe961
2023-12-16,2023-12-16,2023-12-20,EXEC_C_SC,19.95,BRL,0,0.0,22005,,201d79faee763526a030ff998bebea9782efe961
2023-12-16,2023-12-16,2023-12-20,EXEC_C_TC,19.95,BRL,0,0.0,22004,,201d79faee763526a030ff998bebea9782efe961
2023-12-16,2023-12-16,2023-12-20,EXEC_D_IS,24.85,BRL,0,0.0,22002,,201d79faee763526a030ff998bebea9782efe961
2023-12-16,2023-12-16,2023-12-20,EXEC_D_TC,24.85,BRL,0,0.0,22004,,201d79faee763526a030ff998bebea9782efe961
2023-09-16,2023-09-16,2023-09-30,BRT,4.3,BRL,1,,20001,,201d79faee763526a030ff998bebea9782efe961
2023-09-16,2023-09-16,2023-09-30,BUC_IN,4.3,BRL,0,1.0,22003,,201d79faee763526a030ff998bebea9782efe961
2023-09-16,2023-09-16,2023-09-30,BUC_IS,4.3,BRL,0,1.0,22002,,201d79faee763526a030ff998bebea9782efe961
2023-09-16,2023-09-16,2023-09-30,BUC_SC,4.3,BRL,0,1.0,22005,,201d79faee763526a030ff998bebea9782efe961
2023-09-16,2023-09-16,2023-09-30,BUC_TC,4.3,BRL,0,1.0,22004,,201d79faee763526a030ff998bebea9782efe961
2023-09-16,2023-09-16,2023-09-30,EXEC_A_IN,13.35,BRL,0,0.0,22003,,201d79faee763526a030ff998bebea9782efe961
2023-09-16,2023-09-16,2023-09-30,EXEC_B_IN,17.35,BRL,0,0.0,22003,,201d79faee763526a030ff998bebea9782efe961
2023-09-16,2023-09-16,2023-09-30,EXEC_B_TC,17.35,BRL,0,0.0,22004,,201d79faee763526a030ff998bebea9782efe961
2023-09-16,2023-09-16,2023-09-30,EXEC_C_SC,19.95,BRL,0,0.0,22005,,201d79faee763526a030ff998bebea9782efe961
2023-09-16,2023-09-16,2023-09-30,EXEC_C_TC,19.95,BRL,0,0.0,22004,,201d79faee763526a030ff998bebea9782efe961
2026-02-02,2026-02-02,2026-02-10,BRT_Exec,15.0,BRL,1,,20001,,f7495a359559836032529b2d93bc4eff1a079265
2026-02-02,2026-02-02,2026-02-10,BRT,5.0,BRL,1,,20001,,f7495a359559836032529b2d93bc4eff1a079265
2026-02-02,2026-02-02,2026-02-10,EXEC_A_IS,16.6,BRL,0,0.0,22002,,f7495a359559836032529b2d93bc4eff1a079265
2026-02-02,2026-02-02,2026-02-10,EXEC_C_IS,24.85,BRL,0,0.0,22002,,f7495a359559836032529b2d93bc4eff1a079265
2026-02-02,2026-02-02,2026-02-10,EXEC_A_IS_TP,13.0,BRL,0,0.0,22002,,f7495a359559836032529b2d93bc4eff1a079265
2026-02-02,2026-02-02,2026-02-10,EXEC_A_IN_TP,10.0,BRL,0,0.0,22003,,f7495a359559836032529b2d93bc4eff1a079265
2026-02-02,2026-02-02,2026-02-10,EXEC_B_IN,21.65,BRL,0,0.0,22003,,f7495a359559836032529b2d93bc4eff1a079265
2026-02-02,2026-02-02,2026-02-10,EXEC_A_IN,16.6,BRL,0,0.0,22003,,f7495a359559836032529b2d93bc4eff1a079265
2026-02-02,2026-02-02,2026-02-10,EXEC_B_IN_TP,17.0,BRL,0,0.0,22003,,f7495a359559836032529b2d93bc4eff1a079265
2026-02-02,2026-02-02,2026-02-10,EXEC_B_TC_TP,17.0,BRL,0,0.0,22004,,f7495a359559836032529b2d93bc4eff1a079265
2026-02-02,2026-02-02,2026-02-10,EXEC_B_TC,21.65,BRL,0,0.0,22004,,f7495a359559836032529b2d93bc4eff1a079265
2026-02-02,2026-02-02,2026-02-10,EXEC_C_TC,24.85,BRL,0,0.0,22004,,f7495a359559836032529b2d93bc4eff1a079265
2026-02-02,2026-02-02,2026-02-10,EXEC_C_TC_TP,20.0,BRL,0,0.0,22004,,f7495a359559836032529b2d93bc4eff1a079265
2026-02-02,2026-02-02,2026-02-10,EXEC_D_TC_TP,23.0,BRL,0,0.0,22004,,f7495a359559836032529b2d93bc4eff1a079265
2026-02-02,2026-02-02,2026-02-10,EXEC_C_SC,24.85,BRL,0,0.0,22005,,f7495a359559836032529b2d93bc4eff1a079265
2026-02-02,2026-02-02,2026-02-10,EXEC_D_SC_TP,23.0,BRL,0,0.0,22005,,f7495a359559836032529b2d93bc4eff1a079265
2026-02-02,2026-02-02,2026-02-10,EXEC_C_SC_TP,20.0,BRL,0,0.0,22005,,f7495a359559836032529b2d93bc4eff1a079265
2026-02-02,2026-02-02,2026-02-10,BUC_IS,5.0,BRL,0,1.0,22002,,f7495a359559836032529b2d93bc4eff1a079265
2026-02-02,2026-02-02,2026-02-10,BUC_IN,5.0,BRL,0,1.0,22003,,f7495a359559836032529b2d93bc4eff1a079265
2026-02-02,2026-02-02,2026-02-10,BUC_TC,5.0,BRL,0,1.0,22004,,f7495a359559836032529b2d93bc4eff1a079265
2026-02-02,2026-02-02,2026-02-10,BUC_SC,5.0,BRL,0,1.0,22005,,f7495a359559836032529b2d93bc4eff1a079265
2024-06-03,2024-06-03,2024-06-04,BUC_TC,4.3,BRL,0,1,22004,,31a6853cb59b7bd67d2f865fa81c6992ac4e1435
2024-06-03,2024-06-03,2024-06-04,BUC_SC,4.3,BRL,0,1,22005,,31a6853cb59b7bd67d2f865fa81c6992ac4e1435
2024-06-03,2024-06-03,2024-06-04,BUC_IS,4.3,BRL,0,1,22002,,31a6853cb59b7bd67d2f865fa81c6992ac4e1435
2024-06-03,2024-06-03,2024-06-04,BUC_IN,4.3,BRL,0,1,22003,,31a6853cb59b7bd67d2f865fa81c6992ac4e1435
2024-06-03,2024-06-03,2024-06-04,EXEC_B_IN,21.65,BRL,0,0,22003,,31a6853cb59b7bd67d2f865fa81c6992ac4e1435
2024-06-03,2024-06-03,2024-06-04,EXEC_B_TC,21.65,BRL,0,0,22004,,31a6853cb59b7bd67d2f865fa81c6992ac4e1435
2024-06-03,2024-06-03,2024-06-04,EXEC_A_IN,16.6,BRL,0,0,22003,,31a6853cb59b7bd67d2f865fa81c6992ac4e1435
2024-06-03,2024-06-03,2024-06-04,EXEC_C_TC,24.85,BRL,0,0,22004,,31a6853cb59b7bd67d2f865fa81c6992ac4e1435
2024-06-03,2024-06-03,2024-06-04,EXEC_C_IS,24.85,BRL,0,0,22002,,31a6853cb59b7bd67d2f865fa81c6992ac4e1435
2024-06-03,2024-06-03,2024-06-04,EXEC_C_SC,24.85,BRL,0,0,22005,,31a6853cb59b7bd67d2f865fa81c6992ac4e1435
2024-07-22,2024-07-22,2024-07-26,BRT_Exec,15.0,BRL,1,,20001,,f958f57d6b63df60eacf6155d8e385295d94fc65
2024-07-22,2024-07-22,2024-07-26,BRT,4.3,BRL,1,,20001,,f958f57d6b63df60eacf6155d8e385295d94fc65
2024-07-22,2024-07-22,2024-07-26,BUC_SC,4.3,BRL,0,1.0,22005,,f958f57d6b63df60eacf6155d8e385295d94fc65
2024-07-22,2024-07-22,2024-07-26,BUC_IS,4.3,BRL,0,1.0,22002,,f958f57d6b63df60eacf6155d8e385295d94fc65
2024-07-22,2024-07-22,2024-07-26,BUC_TC,4.3,BRL,0,1.0,22004,,f958f57d6b63df60eacf6155d8e385295d94fc65
2024-07-22,2024-07-22,2024-07-26,BUC_IN,4.3,BRL,0,1.0,22003,,f958f57d6b63df60eacf6155d8e385295d94fc65
2024-07-22,2024-07-22,2024-07-26,EXEC_B_IN,21.65,BRL,0,0.0,22003,,f958f57d6b63df60eacf6155d8e385295d94fc65
2024-07-22,2024-07-22,2024-07-26,EXEC_B_TC,21.65,BRL,0,0.0,22004,,f958f57d6b63df60eacf6155d8e385295d94fc65
2024-07-22,2024-07-22,2024-07-26,EXEC_A_IN,16.6,BRL,0,0.0,22003,,f958f57d6b63df60eacf6155d8e385295d94fc65
2024-07-22,2024-07-22,2024-07-26,EXEC_C_TC,24.85,BRL,0,0.0,22004,,f958f57d6b63df60eacf6155d8e385295d94fc65
2024-07-22,2024-07-22,2024-07-26,EXEC_C_SC,24.85,BRL,0,0.0,22005,,f958f57d6b63df60eacf6155d8e385295d94fc65
2024-07-22,2024-07-22,2024-07-26,EXEC_C_IS,24.85,BRL,0,0.0,22002,,f958f57d6b63df60eacf6155d8e385295d94fc65
2025-10-26,2025-10-26,2025-11-07,BRT_Exec,15.0,BRL,1,,20001,,b963d9a226308ddc01ae1ac22947928ed1092bfd
2025-10-26,2025-10-26,2025-11-07,BRT,4.7,BRL,1,,20001,,b963d9a226308ddc01ae1ac22947928ed1092bfd
2025-10-26,2025-10-26,2025-11-07,EXEC_C_IS,24.85,BRL,0,0.0,22002,,b963d9a226308ddc01ae1ac22947928ed1092bfd
2025-10-26,2025-10-26,2025-11-07,EXEC_A_IS,16.6,BRL,0,0.0,22002,,b963d9a226308ddc01ae1ac22947928ed1092bfd
2025-10-26,2025-10-26,2025-11-07,EXEC_A_IS_TP,13.0,BRL,0,0.0,22002,,b963d9a226308ddc01ae1ac22947928ed1092bfd
2025-10-26,2025-10-26,2025-11-07,EXEC_B_IN_TP,17.0,BRL,0,0.0,22003,,b963d9a226308ddc01ae1ac22947928ed1092bfd
2025-10-26,2025-10-26,2025-11-07,EXEC_B_IN,21.65,BRL,0,0.0,22003,,b963d9a226308ddc01ae1ac22947928ed1092bfd
2025-10-26,2025-10-26,2025-11-07,EXEC_A_IN,16.6,BRL,0,0.0,22003,,b963d9a226308ddc01ae1ac22947928ed1092bfd
2025-10-26,2025-10-26,2025-11-07,EXEC_A_IN_TP,10.0,BRL,0,0.0,22003,,b963d9a226308ddc01ae1ac22947928ed1092bfd
2025-10-26,2025-10-26,2025-11-07,EXEC_B_TC_TP,17.0,BRL,0,0.0,22004,,b963d9a226308ddc01ae1ac22947928ed1092bfd
2025-10-26,2025-10-26,2025-11-07,EXEC_B_TC,21.65,BRL,0,0.0,22004,,b963d9a226308ddc01ae1ac22947928ed1092bfd
2025-10-26,2025-10-26,2025-11-07,EXEC_C_TC_TP,20.0,BRL,0,0.0,22004,,b963d9a226308ddc01ae1ac22947928ed1092bfd
2025-10-26,2025-10-26,2025-11-07,EXEC_C_TC,24.85,BRL,0,0.0,22004,,b963d9a226308ddc01ae1ac22947928ed1092bfd
2025-10-26,2025-10-26,2025-11-07,EXEC_D_TC_TP,23.0,BRL,0,0.0,22004,,b963d9a226308ddc01ae1ac22947928ed1092bfd
2025-10-26,2025-10-26,2025-11-07,EXEC_C_SC,24.85,BRL,0,0.0,22005,,b963d9a226308ddc01ae1ac22947928ed1092bfd
2025-10-26,2025-10-26,2025-11-07,EXEC_C_SC_TP,20.0,BRL,0,0.0,22005,,b963d9a226308ddc01ae1ac22947928ed1092bfd
2025-10-26,2025-10-26,2025-11-07,EXEC_D_SC_TP,23.0,BRL,0,0.0,22005,,b963d9a226308ddc01ae1ac22947928ed1092bfd
2025-10-26,2025-10-26,2025-11-07,BUC_IS,4.7,BRL,0,1.0,22002,,b963d9a226308ddc01ae1ac22947928ed1092bfd
2025-10-26,2025-10-26,2025-11-07,BUC_IN,4.7,BRL,0,1.0,22003,,b963d9a226308ddc01ae1ac22947928ed1092bfd
2025-10-26,2025-10-26,2025-11-07,BUC_TC,4.7,BRL,0,1.0,22004,,b963d9a226308ddc01ae1ac22947928ed1092bfd
2025-10-26,2025-10-26,2025-11-07,BUC_SC,4.7,BRL,0,1.0,22005,,b963d9a226308ddc01ae1ac22947928ed1092bfd
2024-02-24,2024-02-24,2024-03-01,BUC_IN,4.3,BRL,0,1,22003,,201d79faee763526a030ff998bebea9782efe961
2024-02-24,2024-02-24,2024-03-01,BUC_IS,4.3,BRL,0,1,22002,,201d79faee763526a030ff998bebea9782efe961
2024-02-24,2024-02-24,2024-03-01,BUC_SC,4.3,BRL,0,1,22005,,201d79faee763526a030ff998bebea9782efe961
2024-02-24,2024-02-24,2024-03-01,BUC_TC,4.3,BRL,0,1,22004,,201d79faee763526a030ff998bebea9782efe961
2024-02-24,2024-02-24,2024-03-01,EXEC_A_IN,13.35,BRL,0,0,22003,,201d79faee763526a030ff998bebea9782efe961
2024-02-24,2024-02-24,2024-03-01,EXEC_B_IN,17.35,BRL,0,0,22003,,201d79faee763526a030ff998bebea9782efe961
2024-02-24,2024-02-24,2024-03-01,EXEC_B_TC,17.35,BRL,0,0,22004,,201d79faee763526a030ff998bebea9782efe961
2024-02-24,2024-02-24,2024-03-01,EXEC_C_SC,19.95,BRL,0,0,22005,,201d79faee763526a030ff998bebea9782efe961
2024-02-24,2024-02-24,2024-03-01,EXEC_C_TC,19.95,BRL,0,0,22004,,201d79faee763526a030ff998bebea9782efe961
2024-02-24,2024-02-24,2024-03-01,EXEC_D_IS,24.85,BRL,0,0,22002,,201d79faee763526a030ff998bebea9782efe961
2024-02-24,2024-02-24,2024-03-01,EXEC_D_TC,24.85,BRL,0,0,22004,,201d79faee763526a030ff998bebea9782efe961
2023-09-01,2023-09-01,2023-09-15,BRT,4.3,BRL,1,,20001,,201d79faee763526a030ff998bebea9782efe961
2023-09-01,2023-09-01,2023-09-15,BUC_IN,4.3,BRL,0,1.0,22003,,201d79faee763526a030ff998bebea9782efe961
2023-09-01,2023-09-01,2023-09-15,BUC_IS,4.3,BRL,0,1.0,22002,,201d79faee763526a030ff998bebea9782efe961
2023-09-01,2023-09-01,2023-09-15,BUC_SC,4.3,BRL,0,1.0,22005,,201d79faee763526a030ff998bebea9782efe961
2023-09-01,2023-09-01,2023-09-15,BUC_TC,4.3,BRL,0,1.0,22004,,201d79faee763526a030ff998bebea9782efe961
2023-09-01,2023-09-01,2023-09-15,EXEC_A_IN,13.35,BRL,0,0.0,22003,,201d79faee763526a030ff998bebea9782efe961
2023-09-01,2023-09-01,2023-09-15,EXEC_B_IN,17.35,BRL,0,0.0,22003,,201d79faee763526a030ff998bebea9782efe961
2023-09-01,2023-09-01,2023-09-15,EXEC_B_TC,17.35,BRL,0,0.0,22004,,201d79faee763526a030ff998bebea9782efe961
2023-09-01,2023-09-01,2023-09-15,EXEC_C_SC,19.95,BRL,0,0.0,22005,,201d79faee763526a030ff998bebea9782efe961
2023-09-01,2023-09-01,2023-09-15,EXEC_C_TC,19.95,BRL,0,0.0,22004,,201d79faee763526a030ff998bebea9782efe961
2024-09-29,2024-09-29,2024-11-05,BRT_Exec,15.0,BRL,1,,20001,,5d6ba3193f5d93ba8aa3bb4277ef03ccaac50665
2024-09-29,2024-09-29,2024-11-05,BRT,4.3,BRL,1,,20001,,5d6ba3193f5d93ba8aa3bb4277ef03ccaac50665
2024-09-29,2024-09-29,2024-11-05,EXEC_A_IN,16.6,BRL,0,0.0,22003,,5d6ba3193f5d93ba8aa3bb4277ef03ccaac50665
2024-09-29,2024-09-29,2024-11-05,EXEC_C_SC,24.85,BRL,0,0.0,22005,,5d6ba3193f5d93ba8aa3bb4277ef03ccaac50665
2024-09-29,2024-09-29,2024-11-05,EXEC_C_TC,24.85,BRL,0,0.0,22004,,5d6ba3193f5d93ba8aa3bb4277ef03ccaac50665
2024-09-29,2024-09-29,2024-11-05,EXEC_C_IS,24.85,BRL,0,0.0,22002,,5d6ba3193f5d93ba8aa3bb4277ef03ccaac50665
2024-09-29,2024-09-29,2024-11-05,EXEC_B_TC,21.65,BRL,0,0.0,22004,,5d6ba3193f5d93ba8aa3bb4277ef03ccaac50665
2024-09-29,2024-09-29,2024-11-05,EXEC_B_IN,21.65,BRL,0,0.0,22003,,5d6ba3193f5d93ba8aa3bb4277ef03ccaac50665
2024-09-29,2024-09-29,2024-11-05,BUC_SC,4.3,BRL,0,1.0,22005,,5d6ba3193f5d93ba8aa3bb4277ef03ccaac50665
2024-09-29,2024-09-29,2024-11-05,BUC_IS,4.3,BRL,0,1.0,22002,,5d6ba3193f5d93ba8aa3bb4277ef03ccaac50665
2024-09-29,2024-09-29,2024-11-05,BUC_IN,4.3,BRL,0,1.0,22003,,5d6ba3193f5d93ba8aa3bb4277ef03ccaac50665
2024-09-29,2024-09-29,2024-11-05,BUC_TC,4.3,BRL,0,1.0,22004,,5d6ba3193f5d93ba8aa3bb4277ef03ccaac50665
2026-03-14,2026-03-14,2026-03-27,BRT,5.0,BRL,1,,20001,,3a6c7f1b4d7d9c5cc07568b119f9e07d65ab5cb7
2026-03-14,2026-03-14,2026-03-27,BRT_Exec,15.0,BRL,1,,20001,,3a6c7f1b4d7d9c5cc07568b119f9e07d65ab5cb7
2026-03-14,2026-03-14,2026-03-27,BRT_Metro,6.7,BRL,1,,20001,,3a6c7f1b4d7d9c5cc07568b119f9e07d65ab5cb7
2026-03-14,2026-03-14,2026-03-27,EXEC_C_IS,24.85,BRL,0,0.0,22002,,3a6c7f1b4d7d9c5cc07568b119f9e07d65ab5cb7
2026-03-14,2026-03-14,2026-03-27,EXEC_A_IS,16.6,BRL,0,0.0,22002,,3a6c7f1b4d7d9c5cc07568b119f9e07d65ab5cb7
2026-03-14,2026-03-14,2026-03-27,EXEC_A_IS_TP,13.0,BRL,0,0.0,22002,,3a6c7f1b4d7d9c5cc07568b119f9e07d65ab5cb7
2026-03-14,2026-03-14,2026-03-27,EXEC_A_IN_TP,10.0,BRL,0,0.0,22003,,3a6c7f1b4d7d9c5cc07568b119f9e07d65ab5cb7
2026-03-14,2026-03-14,2026-03-27,EXEC_B_IN,21.65,BRL,0,0.0,22003,,3a6c7f1b4d7d9c5cc07568b119f9e07d65ab5cb7
2026-03-14,2026-03-14,2026-03-27,EXEC_A_IN,16.6,BRL,0,0.0,22003,,3a6c7f1b4d7d9c5cc07568b119f9e07d65ab5cb7
2026-03-14,2026-03-14,2026-03-27,EXEC_B_IN_TP,17.0,BRL,0,0.0,22003,,3a6c7f1b4d7d9c5cc07568b119f9e07d65ab5cb7
2026-03-14,2026-03-14,2026-03-27,EXEC_B_TC,21.65,BRL,0,0.0,22004,,3a6c7f1b4d7d9c5cc07568b119f9e07d65ab5cb7
2026-03-14,2026-03-14,2026-03-27,EXEC_C_TC,24.85,BRL,0,0.0,22004,,3a6c7f1b4d7d9c5cc07568b119f9e07d65ab5cb7
2026-03-14,2026-03-14,2026-03-27,EXEC_B_TC_TP,17.0,BRL,0,0.0,22004,,3a6c7f1b4d7d9c5cc07568b119f9e07d65ab5cb7
2026-03-14,2026-03-14,2026-03-27,EXEC_C_TC_TP,20.0,BRL,0,0.0,22004,,3a6c7f1b4d7d9c5cc07568b119f9e07d65ab5cb7
2026-03-14,2026-03-14,2026-03-27,EXEC_D_TC_TP,23.0,BRL,0,0.0,22004,,3a6c7f1b4d7d9c5cc07568b119f9e07d65ab5cb7
2026-03-14,2026-03-14,2026-03-27,EXEC_D_SC_TP,23.0,BRL,0,0.0,22005,,3a6c7f1b4d7d9c5cc07568b119f9e07d65ab5cb7
2026-03-14,2026-03-14,2026-03-27,EXEC_C_SC,24.85,BRL,0,0.0,22005,,3a6c7f1b4d7d9c5cc07568b119f9e07d65ab5cb7
2026-03-14,2026-03-14,2026-03-27,EXEC_C_SC_TP,20.0,BRL,0,0.0,22005,,3a6c7f1b4d7d9c5cc07568b119f9e07d65ab5cb7
2026-03-14,2026-03-14,2026-03-27,BUC_IS,5.0,BRL,0,1.0,22002,,3a6c7f1b4d7d9c5cc07568b119f9e07d65ab5cb7
2026-03-14,2026-03-14,2026-03-27,BUC_IN,5.0,BRL,0,1.0,22003,,3a6c7f1b4d7d9c5cc07568b119f9e07d65ab5cb7
2026-03-14,2026-03-14,2026-03-27,BUC_TC,5.0,BRL,0,1.0,22004,,3a6c7f1b4d7d9c5cc07568b119f9e07d65ab5cb7
2026-03-14,2026-03-14,2026-03-27,BUC_SC,5.0,BRL,0,1.0,22005,,3a6c7f1b4d7d9c5cc07568b119f9e07d65ab5cb7
2023-03-01,2023-03-01,2023-03-15,BUC_IN,4.3,MXN,0,1,22003,,201d79faee763526a030ff998bebea9782efe961
2023-03-01,2023-03-01,2023-03-15,BUC_IS,4.3,MXN,0,1,22002,,201d79faee763526a030ff998bebea9782efe961
2023-03-01,2023-03-01,2023-03-15,BUC_SC,4.3,MXN,0,1,22005,,201d79faee763526a030ff998bebea9782efe961
2023-03-01,2023-03-01,2023-03-15,BUC_TC,4.3,MXN,0,1,22004,,201d79faee763526a030ff998bebea9782efe961
2023-03-01,2023-03-01,2023-03-15,EXEC_A_IN,12.6,MXN,0,0,22003,,201d79faee763526a030ff998bebea9782efe961
2023-03-01,2023-03-01,2023-03-15,EXEC_B_IN,16.4,MXN,0,0,22003,,201d79faee763526a030ff998bebea9782efe961
2023-03-01,2023-03-01,2023-03-15,EXEC_B_TC,16.4,MXN,0,0,22004,,201d79faee763526a030ff998bebea9782efe961
2023-03-01,2023-03-01,2023-03-15,EXEC_C_TC,16.4,MXN,0,0,22004,,201d79faee763526a030ff998bebea9782efe961
2023-03-01,2023-03-01,2023-03-15,EXEC_C_SC,18.85,MXN,0,0,22005,,201d79faee763526a030ff998bebea9782efe961
2025-11-19,2025-11-19,2025-12-20,BRT_Exec,15.0,BRL,1,,20001,,22d4617d5bb2889f600112473f926c3a35f27ed9
